label_or_average,precision,recall,f1-score,support
business,0.4444444444444444,0.7619047619047619,0.5614035087719298,21.0
entertainment,0.1111111111111111,0.75,0.1935483870967742,12.0
health,0.05555555555555555,0.5,0.1,10.0
news,0.7298850574712644,0.3944099378881988,0.5120967741935484,322.0
politics,0.09836065573770492,0.8,0.17518248175182483,15.0
sport,0.9840255591054313,0.7064220183486238,0.822429906542056,436.0
accuracy,0.5845588235294118,0.5845588235294118,0.5845588235294118,0.5845588235294118
macro avg,0.403897063904252,0.6521227863569307,0.39411017639268886,816.0
weighted avg,0.8293575543308861,0.5845588235294118,0.6632529314930249,816.0
