label_or_average,precision,recall,f1-score,support
business,0.7894736842105263,0.7142857142857143,0.75,21.0
entertainment,0.6428571428571429,0.75,0.6923076923076923,12.0
health,0.6,0.3,0.4,10.0
news,0.9171597633136095,0.9627329192546584,0.9393939393939394,322.0
politics,0.9166666666666666,0.7333333333333333,0.8148148148148148,15.0
sport,0.985981308411215,0.9678899082568807,0.9768518518518519,436.0
accuracy,0.9436274509803921,0.9436274509803921,0.9436274509803921,0.9436274509803921
macro avg,0.8086897609098601,0.7380403125217644,0.7622280497280497,816.0
weighted avg,0.9427163325208072,0.9436274509803921,0.942000208850699,816.0
