label_or_average,precision,recall,f1-score,support
business,0.6538461538461539,0.8095238095238095,0.723404255319149,21.0
entertainment,0.5,0.8333333333333334,0.625,12.0
health,0.25806451612903225,0.8,0.3902439024390244,10.0
news,0.9491525423728814,0.8695652173913043,0.9076175040518638,322.0
politics,0.7058823529411765,0.8,0.75,15.0
sport,0.9812646370023419,0.9610091743119266,0.9710312862108922,436.0
accuracy,0.9142156862745098,0.9142156862745098,0.9142156862745098,0.9142156862745098
macro avg,0.6747017003819309,0.845571922426729,0.7278828246701549,816.0
weighted avg,0.9391643995873359,0.9142156862745098,0.9233656929886539,816.0
